# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-3
# Timestamp: Mon, 17-Nov-2025 13:52:35
Gene ID	Gene Name	'drought environment' vs 'none' in 'leaf' .foldChange	'drought environment' vs 'none' in 'leaf'.pValue	'drought environment' vs 'none' in 'root' .foldChange	'drought environment' vs 'none' in 'root'.pValue
PRUPE_6G078400	PRUPE_6G078400			-0.3	0.775252373098864
PRUPE_6G078500	PRUPE_6G078500			-0.2	0.834570219590934
PRUPE_6G078600	PRUPE_6G078600			-0.2	0.728890017461984
PRUPE_6G078700	PRUPE_6G078700			0.2	0.850825455908369
PRUPE_6G078800	PRUPE_6G078800	-0.1	0.998696915227065	-0.3	0.805317580621344
PRUPE_6G078900	PRUPE_6G078900			0.6	0.252394634549551
PRUPE_6G079000	PRUPE_6G079000			0.4	0.579990047321537
PRUPE_6G079100	PRUPE_6G079100	-0.2	0.980203752723414		
PRUPE_6G079200	PRUPE_6G079200			-0.3	0.696455192511513
PRUPE_6G079400	PRUPE_6G079400	-0.3	0.938810547730633	-0.2	0.757919148615346
PRUPE_6G079500	PRUPE_6G079500			0.3	0.712600741886103
PRUPE_6G079900	PRUPE_6G079900	-0.1	0.998696915227065	-0.2	0.831293929536473
PRUPE_6G080000	PRUPE_6G080000	-0.4	0.545908804067576	0.2	0.715615516499645
PRUPE_6G080100	PRUPE_6G080100			0.8	0.431973647565367
PRUPE_6G080200	PRUPE_6G080200	0.1	0.998696915227065	-0.1	0.971051954038246
PRUPE_6G080300	PRUPE_6G080300			0.4	0.683753863294722
PRUPE_6G080500	PRUPE_6G080500			-0.1	0.954526637011781
PRUPE_6G080600	PRUPE_6G080600			0.9	0.146443583677558
PRUPE_6G080700	PRUPE_6G080700			-0.2	0.696455192511513
PRUPE_6G080900	PRUPE_6G080900	0.2	0.998696915227065	0.1	0.870476811282805
PRUPE_6G081000	PRUPE_6G081000			-0.9	0.263449510690831
PRUPE_6G081100	PRUPE_6G081100	-0.3	0.930976978166412	0.1	0.845911309176742
PRUPE_6G081200	PRUPE_6G081200	-0.3	0.392628669996241	-0.4	0.439285836692713
PRUPE_6G081300	PRUPE_6G081300	-0.3	0.942661104910524	0.4	0.485994737145074
PRUPE_6G081400	PRUPE_6G081400	0.2	0.951840103702517	0.1	0.961595855722005
PRUPE_6G081500	PRUPE_6G081500	0.2	0.998696915227065	-0.1	0.854259945815848
PRUPE_6G081600	PRUPE_6G081600			0.3	0.682270819045524
PRUPE_6G081700	PRUPE_6G081700	-0.3	0.917958331813044	0.1	0.932872355415038
PRUPE_6G082100	PRUPE_6G082100			0.4	0.745528382295157
PRUPE_6G082200	PRUPE_6G082200	-0.2	0.958100320971535	0.1	0.863164149359879
PRUPE_6G082300	PRUPE_6G082300	0.1	0.998696915227065	0.3	0.554925914078746
PRUPE_6G082400	PRUPE_6G082400	-0.3	0.856874111473358	-0.3	0.607497177297982
PRUPE_6G082500	PRUPE_6G082500			-0.5	0.665715671879039
PRUPE_6G082600	PRUPE_6G082600	0.1	0.998696915227065	-0.2	0.828717460824705
PRUPE_6G082700	PRUPE_6G082700			-0.1	0.948420163668596
PRUPE_6G083000	PRUPE_6G083000			-0.2	0.910615681414813
PRUPE_6G083400	PRUPE_6G083400			-0.1	0.911269500415089
PRUPE_6G083500	PRUPE_6G083500	0.2	0.998696915227065	0.3	0.623083140602715
PRUPE_6G083600	PRUPE_6G083600	-0.4	0.141072301881546	-0.7	0.0663627344427283
PRUPE_6G083700	PRUPE_6G083700	-0.2	0.887930412897212	-0.4	0.123168931712464
PRUPE_6G083800	PRUPE_6G083800	0.2	0.998696915227065	0.1	0.925524786988806
PRUPE_6G084100	PRUPE_6G084100			-1.6	2.15872342455359E-5
PRUPE_6G084200	PRUPE_6G084200			0.1	0.96365753132933
PRUPE_6G084600	PRUPE_6G084600			0.2	0.889223853030237
PRUPE_6G084700	PRUPE_6G084700			-0.3	0.79398507325054
PRUPE_6G084800	PRUPE_6G084800	0.3	0.910998063269807	-0.5	0.414324052088778
PRUPE_6G085000	PRUPE_6G085000	-0.4	0.732141478936114	0.2	0.881041663383799
PRUPE_6G085100	PRUPE_6G085100	-0.2	0.903546645618656	-0.2	0.81342207216114
PRUPE_6G085200	PRUPE_6G085200			-0.3	0.769828567642867
PRUPE_6G085300	PRUPE_6G085300			-0.5	0.594827924075314
PRUPE_6G085500	PRUPE_6G085500	-0.3	0.520013517886265	-0.3	0.665467343721167
PRUPE_6G085700	PRUPE_6G085700			0.2	0.843363138898667
PRUPE_6G085800	PRUPE_6G085800	-0.1	0.998696915227065		
PRUPE_6G086000	PRUPE_6G086000			0.2	0.844700043018814
PRUPE_6G086100	PRUPE_6G086100			0.1	0.973910121185556
PRUPE_6G086200	PRUPE_6G086200			0.3	0.587549218317545
PRUPE_6G086300	PRUPE_6G086300			1.0	0.136307478762341
PRUPE_6G086400	PRUPE_6G086400			0.6	0.503612118377035
PRUPE_6G086600	PRUPE_6G086600	-0.2	0.903546645618656	-0.3	0.570030821594592
PRUPE_6G086700	PRUPE_6G086700			-0.6	0.3443964148205
PRUPE_6G086800	PRUPE_6G086800	-0.4	0.650829646151425	0.4	0.781220003110789
PRUPE_6G086900	PRUPE_6G086900	-0.1	0.998696915227065	-0.3	0.700951329240663
PRUPE_6G087000	PRUPE_6G087000			0.7	0.526867984698848
PRUPE_6G087100	PRUPE_6G087100			-0.2	0.796853687509298
PRUPE_6G087200	PRUPE_6G087200	0.2	0.998696915227065		
PRUPE_6G087500	PRUPE_6G087500			-0.5	0.680809382647444
PRUPE_6G087600	PRUPE_6G087600			-0.1	0.925946868750167
PRUPE_6G087700	PRUPE_6G087700	-0.2	0.989316751194036		
PRUPE_6G087900	PRUPE_6G087900			-0.6	0.572570232537469
PRUPE_6G088000	PRUPE_6G088000			0.5	0.555534016041036
PRUPE_6G088100	PRUPE_6G088100			0.1	0.935754219714934
PRUPE_6G088500	PRUPE_6G088500	-0.2	0.998696915227065	0.2	0.779207723394666
PRUPE_6G088600	PRUPE_6G088600			0.2	0.880671960667233
PRUPE_6G088700	PRUPE_6G088700	0.1	0.998696915227065	0.4	0.556041786842404
PRUPE_6G089000	PRUPE_6G089000	-0.2	0.998696915227065		
PRUPE_6G089100	PRUPE_6G089100			0.3	0.731676902618919
PRUPE_6G089200	PRUPE_6G089200			0.1	0.971465918543474
PRUPE_6G089300	PRUPE_6G089300			0.5	0.586677105214313
PRUPE_6G089400	PRUPE_6G089400			0.5	0.724973125732018
PRUPE_6G089500	PRUPE_6G089500			-0.1	0.973751363000527
PRUPE_6G089600	PRUPE_6G089600			0.3	0.597159069307193
PRUPE_6G089700	PRUPE_6G089700			0.1	0.893871412979785
PRUPE_6G089800	PRUPE_6G089800	0.2	0.998696915227065	0.2	0.889206516922676
PRUPE_6G090100	PRUPE_6G090100	-0.1	0.998696915227065	0.2	0.739228190640466
PRUPE_6G090200	PRUPE_6G090200			-0.3	0.421839244318592
PRUPE_6G090300	PRUPE_6G090300			0.1	0.916891743465802
PRUPE_6G090400	PRUPE_6G090400	-0.4	0.430333907196463	-0.1	0.883212315737032
PRUPE_6G090500	PRUPE_6G090500			0.1	0.935896150664595
PRUPE_6G090600	PRUPE_6G090600			0.1	0.955606903490796
PRUPE_6G090700	PRUPE_6G090700			0.3	0.800225758541846
PRUPE_6G090800	PRUPE_6G090800			-0.8	0.195725517590903
PRUPE_6G090900	PRUPE_6G090900			0.3	0.823105076524208
PRUPE_6G091000	PRUPE_6G091000			-0.1	0.937446470423301
PRUPE_6G091100	PRUPE_6G091100	0.3	0.921041320198734	0.3	0.625328506038236
PRUPE_6G091300	PRUPE_6G091300	-0.1	0.998696915227065	0.1	0.939212844018578
PRUPE_6G091500	PRUPE_6G091500			0.1	0.944554577104561
PRUPE_6G091600	PRUPE_6G091600	1.2	9.34739847901682E-13	-0.3	0.287592883265512
PRUPE_6G091700	PRUPE_6G091700	-0.2	0.998696915227065	-0.7	0.00368035872574091
PRUPE_6G091800	PRUPE_6G091800			0.1	0.922037884742715
PRUPE_6G091900	PRUPE_6G091900			0.2	0.928611264348243
PRUPE_6G092200	PRUPE_6G092200			0.3	0.792882214368073
PRUPE_6G092400	PRUPE_6G092400	-0.1	0.998696915227065	-0.3	0.671505682915893
PRUPE_6G092500	PRUPE_6G092500	0.1	0.998696915227065	-0.2	0.648782828704366
PRUPE_6G092600	PRUPE_6G092600	0.2	0.998696915227065	0.2	0.803407549896052
PRUPE_6G092700	PRUPE_6G092700	-0.3	0.520013517886265	-0.6	0.0655555240428128
PRUPE_6G092800	PRUPE_6G092800			0.6	0.231747729262981
PRUPE_6G092900	PRUPE_6G092900			0.2	0.733187856348135
PRUPE_6G093000	PRUPE_6G093000			-0.2	0.836897226770271
PRUPE_6G093100	PRUPE_6G093100			-0.8	0.142293300142853
PRUPE_6G093200	PRUPE_6G093200			-0.2	0.791399491519359
PRUPE_6G093300	PRUPE_6G093300			-0.9	0.341615370018025
PRUPE_6G093500	PRUPE_6G093500			-0.1	0.97229545383473
PRUPE_6G093600	PRUPE_6G093600			-0.1	0.9396592512376
PRUPE_6G093700	PRUPE_6G093700	-0.4	0.538289606662535	-0.3	0.553192404089292
PRUPE_6G093800	PRUPE_6G093800			0.2	0.691556377932084
PRUPE_6G093900	PRUPE_6G093900			1.2	0.00535250714667052
PRUPE_6G094000	PRUPE_6G094000			0.5	0.551107442053223
PRUPE_6G094100	PRUPE_6G094100	0.2	0.998696915227065	0.1	0.887753129039587
PRUPE_6G094200	PRUPE_6G094200			0.1	0.948981946342863
PRUPE_6G094500	PRUPE_6G094500			-0.2	0.829755893821482
PRUPE_6G094600	PRUPE_6G094600			0.7	0.143391470020977
PRUPE_6G094700	PRUPE_6G094700			0.4	0.491697539535538
PRUPE_6G094800	PRUPE_6G094800			-0.1	0.93832305184816
PRUPE_6G094900	PRUPE_6G094900			0.7	0.321441736920467
PRUPE_6G095100	PRUPE_6G095100	-0.2	0.92672113520301	-0.2	0.869391628328057
PRUPE_6G095200	PRUPE_6G095200	0.1	0.998696915227065	-0.4	0.38402638674225
PRUPE_6G095400	PRUPE_6G095400			0.1	0.958933328609408
PRUPE_6G095500	PRUPE_6G095500			-0.3	0.771332728835287
PRUPE_6G095700	PRUPE_6G095700	0.1	0.998696915227065	-0.2	0.544776512988888
PRUPE_6G095800	PRUPE_6G095800	-0.2	0.938810547730633	0.4	0.512014558315579
PRUPE_6G096500	PRUPE_6G096500			0.6	0.634352747609188
PRUPE_6G097100	PRUPE_6G097100			0.1	0.93012315819928
PRUPE_6G097300	PRUPE_6G097300			0.5	0.508551979279212
PRUPE_6G097500	PRUPE_6G097500			-0.1	0.910771961262728
PRUPE_6G097600	PRUPE_6G097600			-0.3	0.655375337292815
PRUPE_6G097700	PRUPE_6G097700			0.1	0.909937059981571
PRUPE_6G097800	PRUPE_6G097800			-1.7	0.00379469133256802
PRUPE_6G097900	PRUPE_6G097900	0.2	0.998696915227065	-0.2	0.702229867110633
PRUPE_6G098100	PRUPE_6G098100			-3.0	1.0280696413482E-8
PRUPE_6G098500	PRUPE_6G098500			-0.2	0.908784829926273
PRUPE_6G098800	PRUPE_6G098800			-0.6	0.491604181399197
PRUPE_6G099400	PRUPE_6G099400			0.6	0.386250696527375
PRUPE_6G099600	PRUPE_6G099600			0.2	0.859142753413815
PRUPE_6G099700	PRUPE_6G099700	-0.1	0.998696915227065	-0.5	0.511522575021274
PRUPE_6G099800	PRUPE_6G099800			-0.1	0.979677308681594
PRUPE_6G099900	PRUPE_6G099900			-0.1	0.967816298653801
PRUPE_6G100100	PRUPE_6G100100	0.2	0.998696915227065	-0.2	0.794760257453431
PRUPE_6G100200	PRUPE_6G100200			-0.2	0.720120196700191
PRUPE_6G100300	PRUPE_6G100300			0.2	0.772844932255777
PRUPE_6G100400	PRUPE_6G100400	-0.1	0.998696915227065	-0.1	0.940604866809605
PRUPE_6G100500	PRUPE_6G100500	-0.2	0.998696915227065	0.3	0.569240315825832
PRUPE_6G100600	PRUPE_6G100600			-0.1	0.860396666153646
PRUPE_6G100700	PRUPE_6G100700			1.2	7.66714426738834E-5
PRUPE_6G100900	PRUPE_6G100900	0.2	0.998696915227065	-0.2	0.822389495400774
PRUPE_6G101000	PRUPE_6G101000	0.4	0.176716649160807	0.2	0.784723966914336
PRUPE_6G101100	PRUPE_6G101100	0.1	0.998696915227065		
PRUPE_6G101200	PRUPE_6G101200	0.1	0.998696915227065	-0.2	0.837920648633893
PRUPE_6G101300	PRUPE_6G101300			-0.1	0.956568134830908
PRUPE_6G101400	PRUPE_6G101400	-0.1	0.998696915227065		
PRUPE_6G101500	PRUPE_6G101500			0.4	0.769828567642867
PRUPE_6G101600	PRUPE_6G101600	-0.2	0.783860282223044	-0.1	0.86990563149564
PRUPE_6G101700	PRUPE_6G101700	-0.1	0.998696915227065	-0.4	0.407677602070229
PRUPE_6G101800	PRUPE_6G101800			-0.2	0.912780482752044
PRUPE_6G101900	PRUPE_6G101900	-0.5	0.590175014945806	0.1	0.92697804052069
PRUPE_6G102100	PRUPE_6G102100	0.2	0.998696915227065		
PRUPE_6G102200	PRUPE_6G102200			0.2	0.831293929536473
PRUPE_6G102300	PRUPE_6G102300			0.4	0.477024962340483
PRUPE_6G102400	PRUPE_6G102400	0.1	0.998696915227065		
PRUPE_6G102500	PRUPE_6G102500	-0.4	0.674276854548565	-0.2	0.896847667045485
PRUPE_6G102600	PRUPE_6G102600	-0.1	0.998696915227065	-0.1	0.943007516866049
PRUPE_6G102700	PRUPE_6G102700	0.1	0.998696915227065	-0.8	0.332551912110933
PRUPE_6G102800	PRUPE_6G102800			-0.3	0.782559525120194
PRUPE_6G102900	PRUPE_6G102900	0.2	0.998696915227065	0.3	0.666360738606218
PRUPE_6G103100	PRUPE_6G103100			-0.1	0.879465949730759
PRUPE_6G103400	PRUPE_6G103400			0.3	0.709741009024359
PRUPE_6G103500	PRUPE_6G103500			0.6	0.0157910706143143
PRUPE_6G103700	PRUPE_6G103700			0.2	0.853934773123247
PRUPE_6G103800	PRUPE_6G103800			0.1	0.972064643750208
PRUPE_6G103900	PRUPE_6G103900			0.2	0.909856804209614
PRUPE_6G104000	PRUPE_6G104000			-0.1	0.938202053734487
PRUPE_6G104100	PRUPE_6G104100			-0.3	0.796853687509298
PRUPE_6G104200	PRUPE_6G104200	-0.1	0.998696915227065	-0.3	0.632662526544357
PRUPE_6G104300	PRUPE_6G104300			0.2	0.861541282960009
PRUPE_6G104400	PRUPE_6G104400			0.7	0.105699913131691
PRUPE_6G104600	PRUPE_6G104600	0.1	0.998696915227065	0.4	0.39619384729249
PRUPE_6G104800	PRUPE_6G104800			0.3	0.673013492434247
PRUPE_6G105000	PRUPE_6G105000			1.3	0.0827132773617025
PRUPE_6G105100	PRUPE_6G105100			0.7	0.451889503318658
PRUPE_6G105200	PRUPE_6G105200			0.3	0.81670767404644
PRUPE_6G105800	PRUPE_6G105800			-1.3	0.0798695233961239
PRUPE_6G105900	PRUPE_6G105900	0.3	0.8914792157117		
PRUPE_6G106100	PRUPE_6G106100			0.5	0.631708195307265
PRUPE_6G106200	PRUPE_6G106200			0.3	0.678798635653901
PRUPE_6G106400	PRUPE_6G106400			0.6	0.372411699793064
PRUPE_6G106500	PRUPE_6G106500			0.2	0.826745441818175
PRUPE_6G106700	PRUPE_6G106700	0.1	0.998696915227065	0.4	0.222528331534972
PRUPE_6G106800	PRUPE_6G106800	0.2	0.783860282223044	-0.4	0.375355729205884
PRUPE_6G106900	PRUPE_6G106900	0.5	0.278077799440443	0.1	0.933932198673089
PRUPE_6G107000	PRUPE_6G107000			0.4	0.758700513942952
PRUPE_6G107100	PRUPE_6G107100			-0.4	0.741655327991919
PRUPE_6G107200	PRUPE_6G107200			-0.7	0.517320908650801
PRUPE_6G107300	PRUPE_6G107300	0.1	0.998696915227065	-0.1	0.943007516866049
PRUPE_6G107400	PRUPE_6G107400			-1.3	0.0242152402552415
PRUPE_6G107500	PRUPE_6G107500			-1.2	0.03501565590216
PRUPE_6G107600	PRUPE_6G107600	-0.2	0.958100320971535	-0.3	0.775340724344095
PRUPE_6G107800	PRUPE_6G107800	-0.2	0.989733809524351	-0.1	0.790086221053481
PRUPE_6G107900	PRUPE_6G107900	0.3	0.921546559377112	0.4	0.500514368165609
PRUPE_6G108100	PRUPE_6G108100	0.1	0.998696915227065	-0.1	0.900266964850063
PRUPE_6G108600	PRUPE_6G108600	0.1	0.998696915227065	-0.1	0.843961511158085
PRUPE_6G108700	PRUPE_6G108700	-0.1	0.998696915227065	-0.5	0.346259525004928
PRUPE_6G108800	PRUPE_6G108800	0.2	0.978961400376042	-0.1	0.922950845644179
PRUPE_6G108900	PRUPE_6G108900			-0.3	0.824296078355461
PRUPE_6G109000	PRUPE_6G109000	-0.3	0.907735533894909	0.1	0.797543730221122
PRUPE_6G109100	PRUPE_6G109100			-0.3	0.572864719521231
PRUPE_6G109200	PRUPE_6G109200			0.2	0.884240489363884
PRUPE_6G109300	PRUPE_6G109300			0.2	0.854929651406494
PRUPE_6G109400	PRUPE_6G109400	0.2	0.998696915227065	0.3	0.592922395098833
PRUPE_6G109500	PRUPE_6G109500			0.3	0.728890017461984
PRUPE_6G109600	PRUPE_6G109600	-0.2	0.998696915227065	-0.1	0.904049735213235
PRUPE_6G109700	PRUPE_6G109700	-0.2	0.97946936113425	0.1	0.934069247188674
PRUPE_6G110000	PRUPE_6G110000			0.9	0.345158139451156
PRUPE_6G110300	PRUPE_6G110300			-0.8	0.128960233132049
PRUPE_6G110500	PRUPE_6G110500	-0.3	0.582768685291756	0.3	0.570594034448894
PRUPE_6G110800	PRUPE_6G110800	0.2	0.998696915227065	0.7	2.63265406698717E-4
PRUPE_6G110900	PRUPE_6G110900			-1.2	5.65405215802872E-4
PRUPE_6G111000	PRUPE_6G111000			0.4	0.449194333229163
PRUPE_6G111400	PRUPE_6G111400			1.1	0.00799752662575037
PRUPE_6G111600	PRUPE_6G111600			0.6	0.483284206691054
PRUPE_6G111800	PRUPE_6G111800	-0.2	0.998696915227065		
PRUPE_6G111900	PRUPE_6G111900			0.1	0.969055288302585
PRUPE_6G112100	PRUPE_6G112100			-0.3	0.86702950359772
PRUPE_6G112200	PRUPE_6G112200			0.3	0.666360738606218
PRUPE_6G112300	PRUPE_6G112300			0.2	0.836939070728323
PRUPE_6G112400	PRUPE_6G112400			0.1	0.918376946048175
PRUPE_6G112500	PRUPE_6G112500			-0.7	0.419937046726399
PRUPE_6G112600	PRUPE_6G112600			0.1	0.852371061639137
PRUPE_6G112700	PRUPE_6G112700			0.4	0.546188922815162
PRUPE_6G112800	PRUPE_6G112800	-0.2	0.94239396420455	-0.3	0.723840569519709
PRUPE_6G113100	PRUPE_6G113100			-0.1	0.883225787297303
PRUPE_6G113300	PRUPE_6G113300			-1.3	0.0455281508357108
PRUPE_6G113400	PRUPE_6G113400			0.1	0.935753610220377
PRUPE_6G113500	PRUPE_6G113500	-0.5	0.524756169860684	0.4	0.594890376181628
PRUPE_6G113600	PRUPE_6G113600	0.4	0.556852249084171	0.2	0.788274632400763
PRUPE_6G113700	PRUPE_6G113700	-0.2	0.998696915227065		
PRUPE_6G113800	PRUPE_6G113800			0.4	0.340673702767942
PRUPE_6G114100	PRUPE_6G114100	-0.2	0.998696915227065	-0.1	0.907839991250447
PRUPE_6G114200	PRUPE_6G114200			0.1	0.87262379499969
PRUPE_6G114400	PRUPE_6G114400			-0.4	0.696200399682769
PRUPE_6G114500	PRUPE_6G114500			0.2	0.903307984925025
PRUPE_6G114600	PRUPE_6G114600	-0.2	0.998696915227065	0.1	0.888234868335702
PRUPE_6G114700	PRUPE_6G114700	-0.3	0.913554087961444		
PRUPE_6G114800	PRUPE_6G114800	0.1	0.998696915227065		
PRUPE_6G115100	PRUPE_6G115100	0.2	0.998696915227065	0.9	0.0027963567849057
PRUPE_6G115200	PRUPE_6G115200			-1.3	0.101558736829716
PRUPE_6G115300	PRUPE_6G115300	-0.4	0.848381027484128	-0.3	0.590179762251002
PRUPE_6G115400	PRUPE_6G115400	-0.2	0.998696915227065	0.2	0.839357553943105
PRUPE_6G115500	PRUPE_6G115500	0.3	0.824102014898823	0.2	0.689505754600068
PRUPE_6G115700	PRUPE_6G115700			-0.3	0.76115880754034
PRUPE_6G116100	PRUPE_6G116100	-0.2	0.993200308754464	0.5	0.632015259708581
PRUPE_6G116400	PRUPE_6G116400			0.2	0.90004146185713
PRUPE_6G116500	PRUPE_6G116500			0.9	0.0722815697696548
PRUPE_6G116700	PRUPE_6G116700			0.3	0.847257958893559
PRUPE_6G116900	PRUPE_6G116900	-0.3	0.278077799440443	-0.3	0.715615516499645
PRUPE_6G117000	PRUPE_6G117000			-0.2	0.860396666153646
PRUPE_6G117100	PRUPE_6G117100	-0.5	0.30727145507039	-0.2	0.85935559914279
PRUPE_6G117200	PRUPE_6G117200			0.5	0.696566294618217
PRUPE_6G117600	PRUPE_6G117600			0.5	0.242631971260032
PRUPE_6G117700	PRUPE_6G117700			-0.6	0.132447743486063
PRUPE_6G118000	PRUPE_6G118000			0.2	0.872144211586708
PRUPE_6G118300	PRUPE_6G118300	-0.1	0.998696915227065	-0.3	0.724886705643103
PRUPE_6G118500	PRUPE_6G118500			0.2	0.806950452135522
PRUPE_6G118600	PRUPE_6G118600	0.5	0.226710480835028		
PRUPE_6G118700	PRUPE_6G118700	-0.2	0.956012032196199	-0.3	0.46815547311114
PRUPE_6G118800	PRUPE_6G118800	-0.6	0.0654935201893718	-0.3	0.383810401184591
PRUPE_6G118900	PRUPE_6G118900	0.1	0.998696915227065	-0.1	0.89181216074294
PRUPE_6G119100	PRUPE_6G119100			0.3	0.781552916064414
PRUPE_6G119200	PRUPE_6G119200			-0.2	0.831173297183367
PRUPE_6G119500	PRUPE_6G119500	0.1	0.998696915227065	0.3	0.693658298138662
PRUPE_6G119600	PRUPE_6G119600	-0.3	0.668779817197008	-0.3	0.456473648957749
PRUPE_6G119800	PRUPE_6G119800	0.2	0.921546559377112		
PRUPE_6G120000	PRUPE_6G120000			0.4	0.572864719521231
PRUPE_6G120100	PRUPE_6G120100			-0.2	0.929235479167024
PRUPE_6G120200	PRUPE_6G120200			0.4	0.482983623835884
PRUPE_6G120300	PRUPE_6G120300	-0.2	0.982844535118574		
PRUPE_6G120400	PRUPE_6G120400			-1.0	0.028604890771366
PRUPE_6G120700	PRUPE_6G120700			-0.3	0.724886705643103
PRUPE_6G120800	PRUPE_6G120800			-0.3	0.678798635653901
PRUPE_6G121000	PRUPE_6G121000			0.2	0.881115515431863
PRUPE_6G121100	PRUPE_6G121100			0.3	0.846458574226655
PRUPE_6G121200	PRUPE_6G121200			0.7	0.499818575018759
PRUPE_6G121300	PRUPE_6G121300			-0.6	0.320695508276706
PRUPE_6G121400	PRUPE_6G121400			-0.6	0.561191607543719
PRUPE_6G121500	PRUPE_6G121500			-0.6	0.553649882639715
PRUPE_6G121700	PRUPE_6G121700			-1.0	0.102750959417531
PRUPE_6G121800	PRUPE_6G121800			-1.2	0.0250914565365694
PRUPE_6G122000	PRUPE_6G122000	0.2	0.998696915227065		
PRUPE_6G122100	PRUPE_6G122100	-0.3	0.82166336384899	-1.1	1.30192103691781E-4
PRUPE_6G122200	PRUPE_6G122200			-0.5	0.668787250064732
PRUPE_6G122400	PRUPE_6G122400	-0.1	0.998696915227065	-0.2	0.809648773674738
PRUPE_6G122500	PRUPE_6G122500			-0.1	0.922657513422897
PRUPE_6G122600	PRUPE_6G122600	0.1	0.998696915227065		
PRUPE_6G122700	PRUPE_6G122700	-0.3	0.594414379146193		
PRUPE_6G122800	PRUPE_6G122800			0.3	0.682790611123194
PRUPE_6G122900	PRUPE_6G122900			-0.2	0.904049735213235
PRUPE_6G123000	PRUPE_6G123000			0.1	0.86990563149564
PRUPE_6G123100	PRUPE_6G123100			-1.1	0.195183245005908
PRUPE_6G123800	PRUPE_6G123800	-0.2	0.675090396663318	-0.5	0.23699791428548
PRUPE_6G124100	PRUPE_6G124100	0.3	0.921546559377112	-0.1	0.855767657013853
PRUPE_6G124200	PRUPE_6G124200			0.6	0.294835164613722
PRUPE_6G124400	PRUPE_6G124400	0.2	0.973567291920421	0.1	0.931942247608044
PRUPE_6G124500	PRUPE_6G124500	0.1	0.998696915227065	-0.1	0.943256392995491
PRUPE_6G124600	PRUPE_6G124600	0.2	0.998696915227065	-0.2	0.842345238409344
PRUPE_6G124700	PRUPE_6G124700	-0.1	0.997762815658585	-0.3	0.788717727223837
PRUPE_6G124800	PRUPE_6G124800			0.8	0.248879976298111
PRUPE_6G124900	PRUPE_6G124900			-0.1	0.979605408115395
PRUPE_6G125700	PRUPE_6G125700			0.5	0.6614681043505
PRUPE_6G125800	PRUPE_6G125800	-0.4	0.674276854548565	-0.3	0.692783663074847
PRUPE_6G126200	PRUPE_6G126200			-0.1	0.926559123716745
PRUPE_6G126300	PRUPE_6G126300			-0.3	0.681554909043474
PRUPE_6G126400	PRUPE_6G126400			0.2	0.898594372454624
PRUPE_6G126500	PRUPE_6G126500	0.3	0.958100320971535	-0.3	0.628077776586336
PRUPE_6G126600	PRUPE_6G126600			1.2	7.94835486925044E-4
PRUPE_6G126700	PRUPE_6G126700			1.1	5.58789199867077E-5
PRUPE_6G126800	PRUPE_6G126800			1.0	0.0207361065359253
PRUPE_6G126900	PRUPE_6G126900	-0.5	0.342204643641159	0.7	0.172236552053205
PRUPE_6G127000	PRUPE_6G127000			0.4	0.752243874693819
PRUPE_6G127200	PRUPE_6G127200			-0.3	0.590908231574253
PRUPE_6G127300	PRUPE_6G127300			0.3	0.826788266890333
PRUPE_6G127400	PRUPE_6G127400	-0.1	0.998696915227065	-0.6	0.395917162755786
PRUPE_6G127500	PRUPE_6G127500			0.2	0.883007314968293
PRUPE_6G127600	PRUPE_6G127600			-0.1	0.957695283978898
PRUPE_6G127700	PRUPE_6G127700			0.8	0.143198606589296
PRUPE_6G127800	PRUPE_6G127800			-0.2	0.890748733052665
PRUPE_6G128500	PRUPE_6G128500	0.2	0.960150316095442	-0.8	0.00139865416147507
PRUPE_6G128600	PRUPE_6G128600			0.9	0.00297646767790707
PRUPE_6G128900	PRUPE_6G128900			0.6	0.636182160928091
PRUPE_6G129000	PRUPE_6G129000			0.3	0.494302525183225
PRUPE_6G129100	PRUPE_6G129100			-0.1	0.917286000392871
PRUPE_6G129200	PRUPE_6G129200			0.2	0.884259941537094
PRUPE_6G129400	PRUPE_6G129400			0.3	0.859751935985985
PRUPE_6G129600	PRUPE_6G129600	0.1	0.998696915227065		
PRUPE_6G129700	PRUPE_6G129700	-0.2	0.934357435230717	-0.4	0.389428342027869
PRUPE_6G129800	PRUPE_6G129800			-0.9	0.245521777290707
PRUPE_6G130000	PRUPE_6G130000			0.8	0.149999706334799
PRUPE_6G130100	PRUPE_6G130100	-0.4	0.70160616322154	-0.8	0.0576968329878642
PRUPE_6G130200	PRUPE_6G130200			0.1	0.938696530127254
PRUPE_6G130300	PRUPE_6G130300	-0.1	0.998696915227065	-0.9	0.00117593743034018
PRUPE_6G130400	PRUPE_6G130400			0.4	0.621935797860819
PRUPE_6G130500	PRUPE_6G130500	-0.1	0.998696915227065	-0.2	0.819552848313546
PRUPE_6G130600	PRUPE_6G130600			0.2	0.876909426066059
PRUPE_6G130700	PRUPE_6G130700			-0.2	0.756018029395956
PRUPE_6G130900	PRUPE_6G130900			0.2	0.886392499384723
PRUPE_6G131000	PRUPE_6G131000			-0.3	0.426337815613558
PRUPE_6G131200	PRUPE_6G131200	0.1	0.998696915227065		
PRUPE_6G131400	PRUPE_6G131400			0.3	0.784432340563838
